,km,delta_year,target,lower,upper,90.0 percentile variation,model
151,0.36337689228322845,8,146116245.0,133078543.0,159153948.0,-9.0,honda freed (2009-2014) psd
152,-0.6387760542635281,9,145013333.0,131975631.0,158051036.0,-9.0,honda freed (2009-2014) psd
153,-0.39482339413271766,8,146908109.0,133870407.0,159945812.0,-9.0,honda freed (2009-2014) psd
154,-0.016187568892256626,7,165742776.0,152705073.0,178780478.0,-8.0,honda freed (2009-2014) psd
155,0.12174582198997803,6,171835833.0,158798131.0,184873536.0,-8.0,honda freed (2009-2014) psd
156,-1.107272883483147,6,182213047.0,169175344.0,195250749.0,-7.0,honda freed (2009-2014) psd
157,-0.6213796077474114,5,196411016.0,183373313.0,209448718.0,-7.0,honda freed (2009-2014) psd
158,0.020648323197029562,8,156123789.0,143086087.0,169161492.0,-8.0,honda freed (2009-2014) psd
159,-0.3388885563131041,7,172453335.0,159415633.0,185491038.0,-8.0,honda freed (2009-2014) psd
160,0.2864858368632395,8,146977079.0,133939376.0,160014781.0,-9.0,honda freed (2009-2014) psd
161,-1.3296502353902326,5,196935134.0,183897432.0,209972837.0,-7.0,honda freed (2009-2014) psd
162,0.5877043796538646,6,161545750.0,148508048.0,174583452.0,-8.0,honda freed (2009-2014) psd
163,1.385278829714829,1,160520000.0,147482298.0,173557702.0,-8.0,honda freed (2009-2014) psd
164,-1.6713263504167377,7,164219270.0,151181567.0,177256972.0,-8.0,honda freed (2009-2014) psd
165,1.0746191549181265,10,137453333.0,124415631.0,150491036.0,-9.0,honda freed (2009-2014) psd
166,0.3483020356046718,7,163555083.0,150517381.0,176592786.0,-8.0,honda freed (2009-2014) psd
167,-0.010275253439270354,6,187179167.0,174141464.0,200216869.0,-7.0,honda freed (2009-2014) psd
168,-1.0108185643653187,7,164485359.0,151447657.0,177523062.0,-8.0,honda freed (2009-2014) psd
169,1.7589000209061605,8,161202833.0,148165131.0,174240536.0,-8.0,honda freed (2009-2014) psd
170,1.0790146983439068,10,137453333.0,124415631.0,150491036.0,-9.0,honda freed (2009-2014) psd
171,0.9301543579595563,10,135233333.0,122195631.0,148271036.0,-10.0,honda freed (2009-2014) psd
172,-0.7088261582955068,0,160312500.0,147274798.0,173350202.0,-8.0,honda freed (2009-2014) psd
173,1.7321243514463012,10,145010000.0,131972298.0,158047702.0,-9.0,honda freed (2009-2014) psd
174,0.678339246912209,7,159391333.0,146353631.0,172429036.0,-8.0,honda freed (2009-2014) psd
175,0.8616829350171183,9,136276723.0,123239020.0,149314425.0,-10.0,honda freed (2009-2014) psd
176,0.405536963733319,6,169401655.0,156363952.0,182439357.0,-8.0,honda freed (2009-2014) psd
177,1.7349721683137083,10,146150000.0,133112298.0,159187702.0,-9.0,honda freed (2009-2014) psd
178,-1.080651986679125,7,164691074.0,151653371.0,177728776.0,-8.0,honda freed (2009-2014) psd
179,-0.702016161438664,7,173167917.0,160130214.0,186205619.0,-8.0,honda freed (2009-2014) psd
180,0.38129956582919206,5,173598571.0,160560869.0,186636274.0,-8.0,honda freed (2009-2014) psd
181,-1.080651986679125,8,140311803.0,127274101.0,153349506.0,-9.0,honda freed (2009-2014) psd
182,1.6893761439040287,6,160322667.0,147284964.0,173360369.0,-8.0,honda freed (2009-2014) psd
183,-1.3223245283350091,1,171242030.0,155568152.0,186915908.0,-9.0,toyota avanza 1.3 g m/t
